ds,yhat,yhat_lower,yhat_upper,industry,column
2027-07-01 00:00:00,24133.839663600585,15989.987819185262,32109.55566230891,FHV - Other,unique_vehicles
2027-08-01 00:00:00,22087.58366640148,14486.75848182592,29540.57106836824,FHV - Other,unique_vehicles
2027-09-01 00:00:00,22492.916551163788,14249.248585551682,30535.29551180055,FHV - Other,unique_vehicles
2027-10-01 00:00:00,27508.74514219548,17286.97735796322,37559.255152880185,FHV - Other,unique_vehicles
2027-11-01 00:00:00,26550.26510165479,16298.761213275213,36559.8988537816,FHV - Other,unique_vehicles
2027-12-01 00:00:00,25195.886648888445,15262.058137007523,35173.8511070123,FHV - Other,unique_vehicles
2028-01-01 00:00:00,26917.462735487927,15770.179540415777,37654.47238304606,FHV - Other,unique_vehicles
2028-02-01 00:00:00,25619.962004976907,14595.827667930886,36388.169988959606,FHV - Other,unique_vehicles
2028-03-01 00:00:00,25718.21575934933,14405.150693429723,37070.90582710348,FHV - Other,unique_vehicles
2028-04-01 00:00:00,25155.546759199435,13868.114474185575,36358.66412452479,FHV - Other,unique_vehicles
2028-05-01 00:00:00,24785.77164048565,13435.146019516947,36068.91255249597,FHV - Other,unique_vehicles
2028-06-01 00:00:00,25137.636550106003,13257.133787221715,36962.11014072298,FHV - Other,unique_vehicles
2028-07-01 00:00:00,22882.60693540263,11928.388948257552,33829.47229685266,FHV - Other,unique_vehicles
2028-08-01 00:00:00,27810.08865356486,14070.217291161402,41824.94613766536,FHV - Other,unique_vehicles
2028-09-01 00:00:00,28160.649160314224,14020.549920001422,42523.26274656165,FHV - Other,unique_vehicles
2028-10-01 00:00:00,24650.644527435423,11933.9187995029,37656.34876941518,FHV - Other,unique_vehicles
2028-11-01 00:00:00,25005.15390914276,11827.947122657257,38631.36340038776,FHV - Other,unique_vehicles
2028-12-01 00:00:00,32507.587968173444,15148.1936262929,50377.82554490137,FHV - Other,unique_vehicles
2029-01-01 00:00:00,28538.12268941502,12818.592309307456,44613.70746590686,FHV - Other,unique_vehicles
2029-02-01 00:00:00,27484.06842036224,12021.537382579249,43187.55692566223,FHV - Other,unique_vehicles
2029-03-01 00:00:00,27673.608181889114,11994.73334854936,43991.918253131786,FHV - Other,unique_vehicles
2029-04-01 00:00:00,27279.988092092408,11358.370192445567,43369.71156824112,FHV - Other,unique_vehicles
2029-05-01 00:00:00,26872.636738877914,10636.346845098333,43102.18320144892,FHV - Other,unique_vehicles
2029-06-01 00:00:00,26791.88787356734,10718.3244985544,43251.51070584144,FHV - Other,unique_vehicles
2029-07-01 00:00:00,25815.927767318364,10042.108728769728,42073.42095120686,FHV - Other,unique_vehicles
2029-08-01 00:00:00,28543.82290359605,10756.883526730851,46888.624908827056,FHV - Other,unique_vehicles
2029-09-01 00:00:00,28866.29605253161,10942.92067665774,47939.09489868755,FHV - Other,unique_vehicles
2029-10-01 00:00:00,28286.90828854153,10286.894229300016,47211.53491113058,FHV - Other,unique_vehicles
2029-11-01 00:00:00,28227.14957800712,10070.328147027882,47638.84012266023,FHV - Other,unique_vehicles
2029-12-01 00:00:00,33038.62708142628,11093.90810266843,55954.22181120741,FHV - Other,unique_vehicles
2021-01-01 00:00:00,3.7171475637529694,3.632195621544837,3.8098545189161954,FHV - Other,avg_hours_per_day_per_driver
2021-02-01 00:00:00,3.882704668216285,3.794753901735548,3.976280776727737,FHV - Other,avg_hours_per_day_per_driver
2021-03-01 00:00:00,3.878253247204819,3.788219715411201,3.9687287207734623,FHV - Other,avg_hours_per_day_per_driver
2021-04-01 00:00:00,3.857930687095757,3.7685432179003846,3.94407654369324,FHV - Other,avg_hours_per_day_per_driver
2021-05-01 00:00:00,3.884311486702337,3.803615965555255,3.972019606836793,FHV - Other,avg_hours_per_day_per_driver
2021-06-01 00:00:00,3.811666579493855,3.723190736782804,3.8996630049780254,FHV - Other,avg_hours_per_day_per_driver
2021-07-01 00:00:00,3.792957886697208,3.708134364738272,3.8817240531649615,FHV - Other,avg_hours_per_day_per_driver
2021-08-01 00:00:00,3.7201537723802858,3.628801048115719,3.810931131776672,FHV - Other,avg_hours_per_day_per_driver
2021-09-01 00:00:00,3.76780788148526,3.680697909874124,3.8544900111761167,FHV - Other,avg_hours_per_day_per_driver
2021-10-01 00:00:00,3.782171291748758,3.691944958122261,3.873777041166141,FHV - Other,avg_hours_per_day_per_driver
2021-11-01 00:00:00,3.761929229739697,3.6733847292900337,3.844144502277008,FHV - Other,avg_hours_per_day_per_driver
2021-12-01 00:00:00,3.8188897188962816,3.731141537805625,3.9063526442927015,FHV - Other,avg_hours_per_day_per_driver
2022-01-01 00:00:00,3.677532375521086,3.591609226167231,3.76230220185803,FHV - Other,avg_hours_per_day_per_driver
2022-02-01 00:00:00,3.8101065812424753,3.716839325120671,3.896914060190509,FHV - Other,avg_hours_per_day_per_driver
2022-03-01 00:00:00,3.866772435250878,3.774256081195504,3.951811895592465,FHV - Other,avg_hours_per_day_per_driver
2022-04-01 00:00:00,3.832849398569324,3.7398611534088553,3.920189191049989,FHV - Other,avg_hours_per_day_per_driver
2022-05-01 00:00:00,3.857816651333168,3.7688539365844624,3.945862959948906,FHV - Other,avg_hours_per_day_per_driver
2022-06-01 00:00:00,3.764584204232372,3.679186265849358,3.8576972888272034,FHV - Other,avg_hours_per_day_per_driver
2022-07-01 00:00:00,3.7090731460572623,3.623654811687496,3.797630775902484,FHV - Other,avg_hours_per_day_per_driver
2022-08-01 00:00:00,3.7166400685883536,3.629475951487848,3.798702798299716,FHV - Other,avg_hours_per_day_per_driver
2022-09-01 00:00:00,3.736499057578276,3.648573959617473,3.8254894890523103,FHV - Other,avg_hours_per_day_per_driver
2022-10-01 00:00:00,3.753104498698705,3.660419290867965,3.840091554460667,FHV - Other,avg_hours_per_day_per_driver
2022-11-01 00:00:00,3.719924319051353,3.630881744638299,3.8085305222865946,FHV - Other,avg_hours_per_day_per_driver
2022-12-01 00:00:00,3.786448830640245,3.6958273888932,3.8739759118593513,FHV - Other,avg_hours_per_day_per_driver
2023-01-01 00:00:00,3.6380012698362574,3.551063412087004,3.72804562434941,FHV - Other,avg_hours_per_day_per_driver
2023-02-01 00:00:00,3.7389574896167455,3.647598882067905,3.8298285351575374,FHV - Other,avg_hours_per_day_per_driver
2023-03-01 00:00:00,3.8557734505982384,3.766441155575457,3.949039340980799,FHV - Other,avg_hours_per_day_per_driver
2023-04-01 00:00:00,3.807738711067336,3.724051419397432,3.894921770548744,FHV - Other,avg_hours_per_day_per_driver
2023-05-01 00:00:00,3.830804500977385,3.743458643209039,3.9301270952176415,FHV - Other,avg_hours_per_day_per_driver
2023-06-01 00:00:00,3.717219796660143,3.6308269732469753,3.8033728052937663,FHV - Other,avg_hours_per_day_per_driver
2023-07-01 00:00:00,3.627026638910876,3.537793962520488,3.712795590733032,FHV - Other,avg_hours_per_day_per_driver
2023-08-01 00:00:00,3.713563785861458,3.622798179977642,3.809724004577173,FHV - Other,avg_hours_per_day_per_driver
2023-09-01 00:00:00,3.705169941190543,3.6179157530598087,3.79420851158086,FHV - Other,avg_hours_per_day_per_driver
2023-10-01 00:00:00,3.723778894241587,3.6334121334495983,3.813306811269653,FHV - Other,avg_hours_per_day_per_driver
2023-11-01 00:00:00,3.677948604552854,3.592271006381414,3.76673441589999,FHV - Other,avg_hours_per_day_per_driver
2023-12-01 00:00:00,3.7537720924793736,3.661519343688314,3.838076255048948,FHV - Other,avg_hours_per_day_per_driver
2024-01-01 00:00:00,3.598228536268251,3.510454607224118,3.689025085452762,FHV - Other,avg_hours_per_day_per_driver
2024-02-01 00:00:00,3.668897423877729,3.579760220510187,3.761689512095304,FHV - Other,avg_hours_per_day_per_driver
2024-03-01 00:00:00,3.7402228735625305,3.647774524092101,3.8325402265113655,FHV - Other,avg_hours_per_day_per_driver
2024-04-01 00:00:00,3.7332218109262487,3.6468328205966833,3.819291527129291,FHV - Other,avg_hours_per_day_per_driver
2024-05-01 00:00:00,3.759447970644644,3.675156419562887,3.855087835370339,FHV - Other,avg_hours_per_day_per_driver
2024-06-01 00:00:00,3.70959444938731,3.622154989665489,3.807281022770239,FHV - Other,avg_hours_per_day_per_driver
2024-07-01 00:00:00,3.729052156727698,3.637908017378832,3.8111195409230816,FHV - Other,avg_hours_per_day_per_driver
2024-08-01 00:00:00,3.5805071898196856,3.4952554629754533,3.67105827619305,FHV - Other,avg_hours_per_day_per_driver
2024-09-01 00:00:00,3.652575766248823,3.5626005885449628,3.7432206091849385,FHV - Other,avg_hours_per_day_per_driver
2024-10-01 00:00:00,3.6639763604447695,3.5803873799634687,3.752256990983101,FHV - Other,avg_hours_per_day_per_driver
2024-11-01 00:00:00,3.657208725022956,3.565724429455944,3.748958054917187,FHV - Other,avg_hours_per_day_per_driver
2024-12-01 00:00:00,3.7025022043463744,3.6132096878037054,3.797478343066076,FHV - Other,avg_hours_per_day_per_driver
2025-01-01 00:00:00,3.5733329753918635,3.484634769782422,3.6591086177273024,FHV - Other,avg_hours_per_day_per_driver
2025-02-01 00:00:00,3.732404056639965,3.632425415773748,3.810463616641417,FHV - Other,avg_hours_per_day_per_driver
2025-03-01 00:00:00,3.728052028397536,3.637425298403555,3.810365283539048,FHV - Other,avg_hours_per_day_per_driver
2025-04-01 00:00:00,3.708436102340365,3.617045520785634,3.798828227377698,FHV - Other,avg_hours_per_day_per_driver
2025-05-01 00:00:00,3.733716141533308,3.6494548995118703,3.824917028121797,FHV - Other,avg_hours_per_day_per_driver
2025-06-01 00:00:00,3.6638079522474456,3.568187349874297,3.749048215225227,FHV - Other,avg_hours_per_day_per_driver
2025-07-01 00:00:00,3.645748078483468,3.5597663884221635,3.736118513423047,FHV - Other,avg_hours_per_day_per_driver
2025-08-01 00:00:00,3.575691512628901,3.487954247795492,3.662020429108449,FHV - Other,avg_hours_per_day_per_driver
2025-09-01 00:00:00,3.6214147802763432,3.5269968391085795,3.703129740065693,FHV - Other,avg_hours_per_day_per_driver
2025-10-01 00:00:00,3.635137521192267,3.5508385990049494,3.726226934914674,FHV - Other,avg_hours_per_day_per_driver
2025-11-01 00:00:00,3.615597345021993,3.529865678112273,3.703421152151365,FHV - Other,avg_hours_per_day_per_driver
2025-12-01 00:00:00,3.6702558705614647,3.573165612967244,3.7641996782056495,FHV - Other,avg_hours_per_day_per_driver
2026-01-01 00:00:00,3.534301574453507,3.448469497578017,3.626479704724761,FHV - Other,avg_hours_per_day_per_driver
2026-02-01 00:00:00,3.6616093356093846,3.5745832854213617,3.753972500863752,FHV - Other,avg_hours_per_day_per_driver
2026-03-01 00:00:00,3.715972090881655,3.619440195812994,3.806891068417464,FHV - Other,avg_hours_per_day_per_driver
2026-04-01 00:00:00,3.683258497162397,3.595821000857567,3.769119927706415,FHV - Other,avg_hours_per_day_per_driver
2026-05-01 00:00:00,3.707132078828865,3.61974854889394,3.794551530050451,FHV - Other,avg_hours_per_day_per_driver
2026-06-01 00:00:00,3.6174198070340777,3.5286530624864443,3.7103051566485785,FHV - Other,avg_hours_per_day_per_driver
2026-07-01 00:00:00,3.563962795792199,3.479162350771837,3.656754686558978,FHV - Other,avg_hours_per_day_per_driver
2026-08-01 00:00:00,3.571113206566827,3.4861319068444496,3.65406302602676,FHV - Other,avg_hours_per_day_per_driver
2026-09-01 00:00:00,3.590073281032365,3.5010405970247707,3.67794193033136,FHV - Other,avg_hours_per_day_per_driver
2026-10-01 00:00:00,3.605909543803637,3.5197964577455,3.693020451845277,FHV - Other,avg_hours_per_day_per_driver
2026-11-01 00:00:00,3.5739091649411803,3.474609838542741,3.660407786674073,FHV - Other,avg_hours_per_day_per_driver
2026-12-01 00:00:00,3.637702554682555,3.551262335079445,3.728044217264599,FHV - Other,avg_hours_per_day_per_driver
2027-01-01 00:00:00,3.494967360870929,3.4015125630845446,3.5805878824690787,FHV - Other,avg_hours_per_day_per_driver
2027-02-01 00:00:00,3.5918315860605694,3.5091373541250617,3.679586490551992,FHV - Other,avg_hours_per_day_per_driver
2027-03-01 00:00:00,3.703936398808262,3.6193238076352623,3.792281014010476,FHV - Other,avg_hours_per_day_per_driver
2027-04-01 00:00:00,3.657667832843306,3.5778022222975845,3.744453113986069,FHV - Other,avg_hours_per_day_per_driver
2027-05-01 00:00:00,3.679702267676399,3.5936434918870708,3.76748108190807,FHV - Other,avg_hours_per_day_per_driver
2027-06-01 00:00:00,3.5704749817812225,3.4833757381820063,3.659291326911071,FHV - Other,avg_hours_per_day_per_driver
2027-07-01 00:00:00,3.483726220705387,3.395448684850946,3.5808860083467176,FHV - Other,avg_hours_per_day_per_driver
2027-08-01 00:00:00,3.566721265624988,3.475549566387798,3.6529656064667377,FHV - Other,avg_hours_per_day_per_driver
2027-09-01 00:00:00,3.558536303527488,3.4721806385182723,3.650439849052314,FHV - Other,avg_hours_per_day_per_driver
2027-10-01 00:00:00,3.576288943758657,3.483450256085441,3.666852678414063,FHV - Other,avg_hours_per_day_per_driver
2027-11-01 00:00:00,3.5321513527788104,3.437713047788126,3.62416813271929,FHV - Other,avg_hours_per_day_per_driver
2027-12-01 00:00:00,3.604847906603617,3.52151058288242,3.6998104825937657,FHV - Other,avg_hours_per_day_per_driver
2028-01-01 00:00:00,3.45535499153318,3.3704868977710905,3.54645675110562,FHV - Other,avg_hours_per_day_per_driver
2028-02-01 00:00:00,3.5230950156212133,3.43628869800703,3.615891501748914,FHV - Other,avg_hours_per_day_per_driver
2028-03-01 00:00:00,3.5914686436400274,3.506907246456667,3.6765958124900657,FHV - Other,avg_hours_per_day_per_driver
2028-04-01 00:00:00,3.584620621353624,3.498334936455392,3.675571557255599,FHV - Other,avg_hours_per_day_per_driver
2028-05-01 00:00:00,3.609680433800549,3.5239399317189526,3.701521171323265,FHV - Other,avg_hours_per_day_per_driver
2028-06-01 00:00:00,3.5616879354908586,3.473606999795606,3.6496325667232186,FHV - Other,avg_hours_per_day_per_driver
2028-07-01 00:00:00,3.5802480099500165,3.4916824822264907,3.6684669364244713,FHV - Other,avg_hours_per_day_per_driver
2028-08-01 00:00:00,3.4375095076564475,3.351821742881111,3.5273061083372768,FHV - Other,avg_hours_per_day_per_driver
2028-09-01 00:00:00,3.5065760993937176,3.4120408632067787,3.5947203759837234,FHV - Other,avg_hours_per_day_per_driver
2028-10-01 00:00:00,3.517400686921767,3.4303783433202923,3.611242659463432,FHV - Other,avg_hours_per_day_per_driver
2028-11-01 00:00:00,3.510779494091509,3.4205176992911075,3.602064327557522,FHV - Other,avg_hours_per_day_per_driver
2028-12-01 00:00:00,3.5541375119863825,3.460840462166873,3.641752811227918,FHV - Other,avg_hours_per_day_per_driver
2029-01-01 00:00:00,3.4300224336305285,3.340244241899993,3.516826233062946,FHV - Other,avg_hours_per_day_per_driver
2029-02-01 00:00:00,3.582586388225761,3.502647534775648,3.672938285745445,FHV - Other,avg_hours_per_day_per_driver
2029-03-01 00:00:00,3.578293843814572,3.48390077821356,3.669128025694419,FHV - Other,avg_hours_per_day_per_driver
2029-04-01 00:00:00,3.559338818102261,3.4669456035153035,3.651430046048979,FHV - Other,avg_hours_per_day_per_driver
2029-05-01 00:00:00,3.58347844536108,3.4938519195193622,3.67669015971044,FHV - Other,avg_hours_per_day_per_driver
2029-06-01 00:00:00,3.516257253032585,3.4236097171950504,3.604378818864828,FHV - Other,avg_hours_per_day_per_driver
2029-07-01 00:00:00,3.498803179318157,3.4135588456191246,3.5813077000831943,FHV - Other,avg_hours_per_day_per_driver
2029-08-01 00:00:00,3.431446940171176,3.3448277363081487,3.51931875451612,FHV - Other,avg_hours_per_day_per_driver
2029-09-01 00:00:00,3.475200563368319,3.3837201244498205,3.5647921109772898,FHV - Other,avg_hours_per_day_per_driver
2029-10-01 00:00:00,3.4882474704952293,3.4060711100647927,3.579602170236605,FHV - Other,avg_hours_per_day_per_driver
2029-11-01 00:00:00,3.469371507464337,3.3804136143241585,3.5552224279759006,FHV - Other,avg_hours_per_day_per_driver
2029-12-01 00:00:00,3.521696102799955,3.433386440197678,3.608148204658951,FHV - Other,avg_hours_per_day_per_driver
2021-01-01 00:00:00,1763.4650737555194,1529.2918836688625,2008.7662428511533,FHV - Other,total_co2_emission
2021-02-01 00:00:00,1767.8929295088726,1526.9066628328824,1999.196211145913,FHV - Other,total_co2_emission
2021-03-01 00:00:00,1944.5532513962924,1695.365718892752,2178.403394562768,FHV - Other,total_co2_emission
2021-04-01 00:00:00,1950.597605377645,1715.0399089400196,2197.592681334846,FHV - Other,total_co2_emission
2021-05-01 00:00:00,2006.4347494545805,1773.8919554038314,2252.1870417608184,FHV - Other,total_co2_emission
2021-06-01 00:00:00,1943.06002536134,1702.0951596029497,2176.007734792683,FHV - Other,total_co2_emission
2021-07-01 00:00:00,1946.9325978513127,1712.9608162341672,2180.688543914336,FHV - Other,total_co2_emission
2021-08-01 00:00:00,2029.162242039832,1786.1529370453277,2268.1773417511863,FHV - Other,total_co2_emission
2021-09-01 00:00:00,2020.289958260793,1792.5522589805123,2257.163750266581,FHV - Other,total_co2_emission
2021-10-01 00:00:00,2153.600352291827,1918.9573458421728,2382.5347242009093,FHV - Other,total_co2_emission
2021-11-01 00:00:00,2119.272520803773,1885.3421895097224,2362.423318658692,FHV - Other,total_co2_emission
2021-12-01 00:00:00,2164.3623487703285,1929.3890567324,2396.522861086395,FHV - Other,total_co2_emission
2022-01-01 00:00:00,2076.3107477238427,1850.8008075671792,2304.361121783468,FHV - Other,total_co2_emission
2022-02-01 00:00:00,2078.703820393763,1839.456509315729,2298.7987394250586,FHV - Other,total_co2_emission
2022-03-01 00:00:00,2282.1067683061506,2032.8009574108469,2528.457254446042,FHV - Other,total_co2_emission
2022-04-01 00:00:00,2283.272732522709,2059.413435799969,2515.4320025047496,FHV - Other,total_co2_emission
2022-05-01 00:00:00,2342.973409806776,2101.503914889496,2572.318024297843,FHV - Other,total_co2_emission
